"D" "day" "month" "year" "wy" "tmax_c" "tmin_c" "precip" "wyd"
"380" 1989-10-15 15 10 1989 1990 23.61944445 10.247777778 0 15
"381" 1989-10-16 16 10 1989 1990 24.04944445 11.352222222 0 16
"382" 1989-10-17 17 10 1989 1990 22.66388889 12.141111111 0 17
"383" 1989-10-18 18 10 1989 1990 26.05611111 11.352222222 0 18
"384" 1989-10-19 19 10 1989 1990 28.34944445 10.997222222 0 19
"385" 1989-10-20 20 10 1989 1990 28.34944445 16.55888889 0 20
"386" 1989-10-21 21 10 1989 1990 20.275 16.91388889 8.375 21
"387" 1989-10-22 22 10 1989 1990 21.75611111 14.547222224 3.761 22
"388" 1989-10-23 23 10 1989 1990 21.75611111 16.125 3.931 23
"389" 1989-10-24 24 10 1989 1990 21.75611111 15.33611111 0 24
"390" 1989-10-25 25 10 1989 1990 21.75611111 14.902222224 0 25
"391" 1989-10-26 26 10 1989 1990 22.66388889 8.591111111 0 26
"392" 1989-10-27 27 10 1989 1990 21.75611111 8.236111111 0 27
"393" 1989-10-28 28 10 1989 1990 21.23055555 9.025 0 28
"394" 1989-10-29 29 10 1989 1990 23.09388889 8.591111111 0 29
"395" 1989-10-30 30 10 1989 1990 23.61944445 7.052777778 0 30
"396" 1989-10-31 31 10 1989 1990 23.61944445 10.602777778 0 31
"397" 1989-11-01 1 11 1989 1990 24.575 7.802222222 0 32
"398" 1989-11-02 2 11 1989 1990 24.575 7.802222222 0 33
"399" 1989-11-03 3 11 1989 1990 26.48611111 5.041111111 0 34
"400" 1989-11-04 4 11 1989 1990 26.48611111 8.591111111 0 35
"401" 1989-11-05 5 11 1989 1990 19.74944445 12.575 0 36
"402" 1989-11-06 6 11 1989 1990 20.275 11.786111111 0 37
"403" 1989-11-07 7 11 1989 1990 19.31944445 9.458888889 0 38
"404" 1989-11-08 8 11 1989 1990 23.09388889 8.236111111 0 39
"405" 1989-11-09 9 11 1989 1990 26.96388889 7.802222222 0 40
"406" 1989-11-10 10 11 1989 1990 26.96388889 8.591111111 0 41
"407" 1989-11-11 11 11 1989 1990 26.96388889 9.458888889 0 42
"408" 1989-11-12 12 11 1989 1990 20.80055555 14.547222224 0 43
"409" 1989-11-13 13 11 1989 1990 18.79388889 14.152777776 0 44
"410" 1989-11-14 14 11 1989 1990 18.79388889 12.141111111 0 45
"411" 1989-11-15 15 11 1989 1990 24.575 8.236111111 0 46
"412" 1989-11-16 16 11 1989 1990 24.575 8.591111111 0 47
"413" 1989-11-17 17 11 1989 1990 25.53055555 9.025 0 48
"414" 1989-11-18 18 11 1989 1990 27.39388889 8.591111111 0 49
"415" 1989-11-19 19 11 1989 1990 27.39388889 9.025 0 50
"416" 1989-11-20 20 11 1989 1990 26.96388889 9.458888889 0 51
"417" 1989-11-21 21 11 1989 1990 26.96388889 9.025 0 52
"418" 1989-11-22 22 11 1989 1990 21.75611111 10.997222222 0 53
"419" 1989-11-23 23 11 1989 1990 19.31944445 10.247777778 0 54
"420" 1989-11-24 24 11 1989 1990 19.74944445 10.247777778 0 55
"421" 1989-11-25 25 11 1989 1990 19.74944445 12.141111111 0.795 56
"422" 1989-11-26 26 11 1989 1990 22.18611111 13.363888888 5.302 57
"423" 1989-11-27 27 11 1989 1990 22.18611111 6.697777778 0 58
"424" 1989-11-28 28 11 1989 1990 21.23055555 5.475 0 59
"425" 1989-11-29 29 11 1989 1990 21.23055555 4.686111111 0 60
"426" 1989-11-30 30 11 1989 1990 21.75611111 5.908888889 0 61
"427" 1989-12-01 1 12 1989 1990 22.18611111 5.908888889 0 62
"428" 1989-12-02 2 12 1989 1990 24.575 5.908888889 0 63
"429" 1989-12-03 3 12 1989 1990 25.53055555 7.052777778 0 64
"430" 1989-12-04 4 12 1989 1990 25.53055555 5.908888889 0 65
"431" 1989-12-05 5 12 1989 1990 22.18611111 7.052777778 0 66
"432" 1989-12-06 6 12 1989 1990 24.575 15.69111111 0 67
"433" 1989-12-07 7 12 1989 1990 26.48611111 8.591111111 0 68
"434" 1989-12-08 8 12 1989 1990 26.96388889 8.591111111 0 69
"435" 1989-12-09 9 12 1989 1990 24.04944445 9.458888889 0 70
"436" 1989-12-10 10 12 1989 1990 18.36388889 8.236111111 0 71
"437" 1989-12-11 11 12 1989 1990 19.74944445 6.697777778 0 72
"438" 1989-12-12 12 12 1989 1990 20.275 5.908888889 0 73
"439" 1989-12-13 13 12 1989 1990 19.31944445 7.447222222 0 74
"440" 1989-12-14 14 12 1989 1990 22.18611111 5.908888889 0 75
"441" 1989-12-15 15 12 1989 1990 22.66388889 7.447222222 0 76
"442" 1989-12-16 16 12 1989 1990 20.275 7.447222222 0 77
"443" 1989-12-17 17 12 1989 1990 18.36388889 6.697777778 0 78
"444" 1989-12-18 18 12 1989 1990 18.36388889 8.236111111 0 79
"445" 1989-12-19 19 12 1989 1990 18.79388889 8.236111111 0 80
"446" 1989-12-20 20 12 1989 1990 19.31944445 7.052777778 0 81
"447" 1989-12-21 21 12 1989 1990 19.31944445 8.236111111 0 82
"448" 1989-12-22 22 12 1989 1990 24.04944445 7.052777778 0 83
"449" 1989-12-23 23 12 1989 1990 24.04944445 7.052777778 0 84
"450" 1989-12-24 24 12 1989 1990 26.05611111 8.236111111 0 85
"451" 1989-12-25 25 12 1989 1990 26.05611111 7.802222222 0 86
"452" 1989-12-26 26 12 1989 1990 26.05611111 11.352222222 0 87
"453" 1989-12-27 27 12 1989 1990 22.66388889 8.591111111 0 88
"454" 1989-12-28 28 12 1989 1990 20.275 11.352222222 0 89
"455" 1989-12-29 29 12 1989 1990 22.66388889 7.052777778 0 90
"456" 1989-12-30 30 12 1989 1990 23.61944445 6.697777778 0 91
"457" 1989-12-31 31 12 1989 1990 20.275 6.697777778 0 92
"458" 1990-01-01 1 1 1990 1990 20.275 7.052777778 0 92
"459" 1990-01-02 2 1 1990 1990 18.36388889 9.025 0 93
"460" 1990-01-03 3 1 1990 1990 18.79388889 6.263888889 0 94
"461" 1990-01-04 4 1 1990 1990 17.45611111 5.041111111 0 95
"462" 1990-01-05 5 1 1990 1990 19.74944445 5.475 0 96
"463" 1990-01-06 6 1 1990 1990 20.275 5.908888889 0 97
"464" 1990-01-07 7 1 1990 1990 20.275 5.908888889 0 98
"465" 1990-01-08 8 1 1990 1990 20.275 8.591111111 0 99
"466" 1990-01-09 9 1 1990 1990 20.275 8.236111111 0 100
"467" 1990-01-10 10 1 1990 1990 22.66388889 8.236111111 0 101
"468" 1990-01-11 11 1 1990 1990 23.61944445 14.152777776 0 102
"469" 1990-01-12 12 1 1990 1990 17.88611111 10.247777778 25.338 103
"470" 1990-01-13 13 1 1990 1990 17.45611111 14.902222224 13.933 104
"471" 1990-01-14 14 1 1990 1990 17.88611111 9.025 11.629 105
"472" 1990-01-15 15 1 1990 1990 16.50055555 10.602777778 3.358 106
"473" 1990-01-16 16 1 1990 1990 17.45611111 7.802222222 1.554 107
"474" 1990-01-17 17 1 1990 1990 15.44944445 3.897222222 0 108
"475" 1990-01-18 18 1 1990 1990 16.50055555 5.908888889 0 109
"476" 1990-01-19 19 1 1990 1990 16.50055555 6.697777778 0 110
"477" 1990-01-20 20 1 1990 1990 18.36388889 6.697777778 0 111
"478" 1990-01-21 21 1 1990 1990 18.79388889 5.041111111 0 112
"479" 1990-01-22 22 1 1990 1990 19.31944445 6.263888889 0 113
"480" 1990-01-23 23 1 1990 1990 21.23055555 6.263888889 0 114
"481" 1990-01-24 24 1 1990 1990 22.66388889 7.447222222 0 115
"482" 1990-01-25 25 1 1990 1990 23.61944445 7.052777778 0 116
"483" 1990-01-26 26 1 1990 1990 22.66388889 7.052777778 0 117
"484" 1990-01-27 27 1 1990 1990 23.61944445 7.802222222 0 118
"485" 1990-01-28 28 1 1990 1990 21.23055555 6.263888889 0 119
"486" 1990-01-29 29 1 1990 1990 22.66388889 6.263888889 0 120
"487" 1990-01-30 30 1 1990 1990 23.61944445 8.236111111 0 121
"488" 1990-01-31 31 1 1990 1990 19.74944445 10.247777778 0 122
"489" 1990-02-01 1 2 1990 1990 20.275 11.352222222 0 123
"490" 1990-02-02 2 2 1990 1990 18.36388889 8.591111111 0 124
"491" 1990-02-03 3 2 1990 1990 18.36388889 6.697777778 0 125
"492" 1990-02-04 4 2 1990 1990 17.88611111 10.247777778 9.825 126
"493" 1990-02-05 5 2 1990 1990 17.45611111 5.908888889 0 127
"494" 1990-02-06 6 2 1990 1990 17.88611111 7.447222222 0 128
"495" 1990-02-07 7 2 1990 1990 17.45611111 11.786111111 0 129
"496" 1990-02-08 8 2 1990 1990 18.79388889 11.786111111 0 130
"497" 1990-02-09 9 2 1990 1990 19.31944445 7.052777778 0 131
"498" 1990-02-10 10 2 1990 1990 18.79388889 6.697777778 0 132
"499" 1990-02-11 11 2 1990 1990 20.275 6.697777778 0 133
"500" 1990-02-12 12 2 1990 1990 21.75611111 11.786111111 0 134
"501" 1990-02-13 13 2 1990 1990 19.31944445 9.813888889 0 135
"502" 1990-02-14 14 2 1990 1990 19.31944445 6.697777778 0 136
"503" 1990-02-15 15 2 1990 1990 14.493888891 3.147777778 0 137
"504" 1990-02-16 16 2 1990 1990 13.586111109 5.475 0 138
"505" 1990-02-17 17 2 1990 1990 15.44944445 12.141111111 27.362 139
"506" 1990-02-18 18 2 1990 1990 15.975 9.458888889 7.919 140
"507" 1990-02-19 19 2 1990 1990 16.50055555 6.263888889 2.785 141
"508" 1990-02-20 20 2 1990 1990 16.93055555 5.908888889 0 142
"509" 1990-02-21 21 2 1990 1990 18.36388889 7.802222222 0 143
"510" 1990-02-22 22 2 1990 1990 24.04944445 7.447222222 0 144
"511" 1990-02-23 23 2 1990 1990 24.04944445 8.236111111 0 145
"512" 1990-02-24 24 2 1990 1990 24.575 9.813888889 0 146
"513" 1990-02-25 25 2 1990 1990 21.75611111 11.786111111 0 147
"514" 1990-02-26 26 2 1990 1990 22.18611111 11.786111111 0 148
"515" 1990-02-27 27 2 1990 1990 18.36388889 10.997222222 0 149
"516" 1990-02-28 28 2 1990 1990 17.45611111 10.247777778 0 150
"517" 1990-03-01 1 3 1990 1990 16.93055555 10.997222222 0 151
"518" 1990-03-02 2 3 1990 1990 17.88611111 11.786111111 0 152
"519" 1990-03-03 3 3 1990 1990 19.31944445 13.008888888 0 153
"520" 1990-03-04 4 3 1990 1990 19.74944445 11.786111111 0 154
"521" 1990-03-05 5 3 1990 1990 20.275 11.786111111 0 155
"522" 1990-03-06 6 3 1990 1990 20.80055555 9.813888889 0 156
"523" 1990-03-07 7 3 1990 1990 19.31944445 9.025 0 157
"524" 1990-03-08 8 3 1990 1990 18.36388889 9.458888889 0 158
"525" 1990-03-09 9 3 1990 1990 17.45611111 10.247777778 0 159
"526" 1990-03-10 10 3 1990 1990 17.88611111 8.236111111 0 160
"527" 1990-03-11 11 3 1990 1990 17.88611111 10.247777778 0 161
"528" 1990-03-12 12 3 1990 1990 17.45611111 7.447222222 0 162
"529" 1990-03-13 13 3 1990 1990 17.88611111 7.802222222 0 163
"530" 1990-03-14 14 3 1990 1990 18.79388889 6.697777778 0 164
"531" 1990-03-15 15 3 1990 1990 22.18611111 8.591111111 0 165
"532" 1990-03-16 16 3 1990 1990 23.61944445 12.575 0 166
"533" 1990-03-17 17 3 1990 1990 24.04944445 9.025 0 167
"534" 1990-03-18 18 3 1990 1990 23.61944445 9.025 0 168
"535" 1990-03-19 19 3 1990 1990 22.18611111 10.997222222 0 169
"536" 1990-03-20 20 3 1990 1990 25.53055555 14.152777776 0 170
"537" 1990-03-21 21 3 1990 1990 26.05611111 10.997222222 0 171
"538" 1990-03-22 22 3 1990 1990 23.61944445 10.997222222 0 172
"539" 1990-03-23 23 3 1990 1990 20.275 11.352222222 0 173
"540" 1990-03-24 24 3 1990 1990 17.45611111 13.363888888 0 174
"541" 1990-03-25 25 3 1990 1990 15.975 13.797777776 0 175
"542" 1990-03-26 26 3 1990 1990 16.93055555 8.591111111 0 176
"543" 1990-03-27 27 3 1990 1990 17.45611111 13.363888888 0 177
"544" 1990-03-28 28 3 1990 1990 17.45611111 11.352222222 0 178
"545" 1990-03-29 29 3 1990 1990 17.88611111 9.458888889 0 179
"546" 1990-03-30 30 3 1990 1990 17.45611111 13.008888888 0 180
"547" 1990-03-31 31 3 1990 1990 18.36388889 8.591111111 0 181
"548" 1990-04-01 1 4 1990 1990 18.79388889 13.797777776 0 182
"549" 1990-04-02 2 4 1990 1990 18.79388889 11.352222222 0 183
"550" 1990-04-03 3 4 1990 1990 23.61944445 10.247777778 0 184
"551" 1990-04-04 4 4 1990 1990 25.53055555 14.547222224 0 185
"552" 1990-04-05 5 4 1990 1990 21.23055555 14.152777776 0 186
"553" 1990-04-06 6 4 1990 1990 19.31944445 10.247777778 0 187
"554" 1990-04-07 7 4 1990 1990 18.79388889 10.247777778 0 188
"555" 1990-04-08 8 4 1990 1990 20.275 9.458888889 0 189
"556" 1990-04-09 9 4 1990 1990 20.80055555 10.247777778 0 190
"557" 1990-04-10 10 4 1990 1990 24.04944445 11.786111111 0 191
"558" 1990-04-11 11 4 1990 1990 25.53055555 12.141111111 0 192
"559" 1990-04-12 12 4 1990 1990 26.05611111 11.786111111 0 193
"560" 1990-04-13 13 4 1990 1990 26.05611111 14.902222224 0 194
"561" 1990-04-14 14 4 1990 1990 19.31944445 15.33611111 0 195
"562" 1990-04-15 15 4 1990 1990 19.31944445 15.33611111 0 196
"563" 1990-04-16 16 4 1990 1990 19.74944445 14.902222224 2.881 197
"564" 1990-04-17 17 4 1990 1990 20.80055555 12.575 0 198
"565" 1990-04-18 18 4 1990 1990 21.75611111 13.008888888 0 199
"566" 1990-04-19 19 4 1990 1990 20.80055555 11.786111111 0 200
"567" 1990-04-20 20 4 1990 1990 20.275 13.363888888 0 201
"568" 1990-04-21 21 4 1990 1990 21.23055555 10.997222222 0 202
"569" 1990-04-22 22 4 1990 1990 21.23055555 10.997222222 0 203
"570" 1990-04-23 23 4 1990 1990 22.66388889 13.008888888 0 204
"571" 1990-04-24 24 4 1990 1990 24.04944445 11.352222222 0 205
"572" 1990-04-25 25 4 1990 1990 25.10055555 10.997222222 0 206
"573" 1990-04-26 26 4 1990 1990 26.96388889 12.575 0 207
"574" 1990-04-27 27 4 1990 1990 22.66388889 12.141111111 0 208
"575" 1990-04-28 28 4 1990 1990 20.80055555 14.152777776 0 209
"576" 1990-04-29 29 4 1990 1990 21.23055555 11.352222222 0 210
"577" 1990-04-30 30 4 1990 1990 23.61944445 8.591111111 0 211
"578" 1990-05-01 1 5 1990 1990 20.80055555 9.813888889 0 212
"579" 1990-05-02 2 5 1990 1990 21.23055555 10.997222222 0 213
"580" 1990-05-03 3 5 1990 1990 19.74944445 13.797777776 0 214
"581" 1990-05-04 4 5 1990 1990 21.23055555 13.797777776 0 215
"582" 1990-05-05 5 5 1990 1990 26.05611111 13.797777776 0 216
"583" 1990-05-06 6 5 1990 1990 27.39388889 14.902222224 0 217
"584" 1990-05-07 7 5 1990 1990 27.39388889 14.152777776 0 218
"585" 1990-05-08 8 5 1990 1990 22.66388889 13.797777776 0 219
"586" 1990-05-09 9 5 1990 1990 20.80055555 14.547222224 0 220
"587" 1990-05-10 10 5 1990 1990 19.31944445 11.786111111 0 221
"588" 1990-05-11 11 5 1990 1990 21.23055555 11.352222222 0 222
"589" 1990-05-12 12 5 1990 1990 21.75611111 10.997222222 0 223
"590" 1990-05-13 13 5 1990 1990 20.275 11.352222222 0 224
"591" 1990-05-14 14 5 1990 1990 21.23055555 13.363888888 0 225
"592" 1990-05-15 15 5 1990 1990 21.23055555 10.247777778 0 226
"593" 1990-05-16 16 5 1990 1990 21.23055555 10.602777778 0 227
"594" 1990-05-17 17 5 1990 1990 20.80055555 11.352222222 0 228
"595" 1990-05-18 18 5 1990 1990 21.75611111 9.458888889 0 229
"596" 1990-05-19 19 5 1990 1990 21.75611111 12.141111111 0 230
"597" 1990-05-20 20 5 1990 1990 21.75611111 11.352222222 0 231
"598" 1990-05-21 21 5 1990 1990 22.18611111 13.008888888 0 232
"599" 1990-05-22 22 5 1990 1990 23.61944445 12.141111111 0 233
"600" 1990-05-23 23 5 1990 1990 24.04944445 11.786111111 0 234
"601" 1990-05-24 24 5 1990 1990 24.04944445 12.575 0 235
"602" 1990-05-25 25 5 1990 1990 26.05611111 10.997222222 0 236
"603" 1990-05-26 26 5 1990 1990 23.09388889 13.008888888 0 237
"604" 1990-05-27 27 5 1990 1990 21.23055555 13.008888888 0 238
"605" 1990-05-28 28 5 1990 1990 22.18611111 14.547222224 21.075 239
"606" 1990-05-29 29 5 1990 1990 23.09388889 11.352222222 2.814 240
"607" 1990-05-30 30 5 1990 1990 21.23055555 11.786111111 0 241
"608" 1990-05-31 31 5 1990 1990 23.09388889 13.797777776 0 242
"609" 1990-06-01 1 6 1990 1990 23.61944445 14.152777776 0 243
"610" 1990-06-02 2 6 1990 1990 26.48611111 12.141111111 0 244
"611" 1990-06-03 3 6 1990 1990 26.96388889 13.008888888 0 245
"612" 1990-06-04 4 6 1990 1990 27.39388889 13.363888888 0 246
"613" 1990-06-05 5 6 1990 1990 24.04944445 13.363888888 0 247
"614" 1990-06-06 6 6 1990 1990 22.66388889 14.902222224 0 248
"615" 1990-06-07 7 6 1990 1990 24.575 15.69111111 0 249
"616" 1990-06-08 8 6 1990 1990 22.66388889 15.33611111 0 250
"617" 1990-06-09 9 6 1990 1990 24.575 15.33611111 0 251
"618" 1990-06-10 10 6 1990 1990 25.10055555 16.55888889 0 252
"619" 1990-06-11 11 6 1990 1990 23.61944445 14.152777776 0 253
"620" 1990-06-12 12 6 1990 1990 25.10055555 13.008888888 0 254
"621" 1990-06-13 13 6 1990 1990 22.66388889 13.363888888 0 255
"622" 1990-06-14 14 6 1990 1990 22.66388889 10.997222222 0 256
"623" 1990-06-15 15 6 1990 1990 21.23055555 12.141111111 0 257
"624" 1990-06-16 16 6 1990 1990 21.75611111 13.008888888 0 258
"625" 1990-06-17 17 6 1990 1990 22.18611111 13.008888888 0 259
"626" 1990-06-18 18 6 1990 1990 23.61944445 12.575 0 260
"627" 1990-06-19 19 6 1990 1990 25.53055555 14.547222224 0 261
"628" 1990-06-20 20 6 1990 1990 23.09388889 14.902222224 0 262
"629" 1990-06-21 21 6 1990 1990 21.23055555 15.69111111 0 263
"630" 1990-06-22 22 6 1990 1990 20.275 15.33611111 0 264
"631" 1990-06-23 23 6 1990 1990 23.09388889 13.797777776 0 265
"632" 1990-06-24 24 6 1990 1990 24.575 13.008888888 0 266
"633" 1990-06-25 25 6 1990 1990 26.48611111 14.152777776 0 267
"634" 1990-06-26 26 6 1990 1990 30.78611111 14.152777776 0 268
"635" 1990-06-27 27 6 1990 1990 36.94944445 16.55888889 0 269
"636" 1990-06-28 28 6 1990 1990 33.175 14.902222224 0 270
"637" 1990-06-29 29 6 1990 1990 26.05611111 13.797777776 0 271
"638" 1990-06-30 30 6 1990 1990 22.66388889 14.152777776 0 272
"639" 1990-07-01 1 7 1990 1990 23.09388889 14.902222224 0 273
"640" 1990-07-02 2 7 1990 1990 23.09388889 14.547222224 0 274
"641" 1990-07-03 3 7 1990 1990 24.04944445 13.363888888 0 275
"642" 1990-07-04 4 7 1990 1990 25.10055555 13.008888888 0 276
"643" 1990-07-05 5 7 1990 1990 26.05611111 13.797777776 0 277
"644" 1990-07-06 6 7 1990 1990 31.69388889 15.33611111 0 278
"645" 1990-07-07 7 7 1990 1990 26.48611111 16.55888889 0 279
"646" 1990-07-08 8 7 1990 1990 22.66388889 15.69111111 0 280
"647" 1990-07-09 9 7 1990 1990 23.09388889 13.363888888 0 281
"648" 1990-07-10 10 7 1990 1990 25.10055555 13.797777776 0 282
"649" 1990-07-11 11 7 1990 1990 27.39388889 16.55888889 0 283
"650" 1990-07-12 12 7 1990 1990 27.91944445 17.70277778 0 284
"651" 1990-07-13 13 7 1990 1990 28.34944445 16.91388889 0 285
"652" 1990-07-14 14 7 1990 1990 28.875 16.55888889 0 286
"653" 1990-07-15 15 7 1990 1990 26.48611111 13.008888888 0 287
"654" 1990-07-16 16 7 1990 1990 25.10055555 18.45222222 0 288
"655" 1990-07-17 17 7 1990 1990 25.10055555 17.34777778 0 289
"656" 1990-07-18 18 7 1990 1990 26.48611111 16.91388889 0 290
"657" 1990-07-19 19 7 1990 1990 26.96388889 17.70277778 0 291
"658" 1990-07-20 20 7 1990 1990 27.39388889 18.09722222 0 292
"659" 1990-07-21 21 7 1990 1990 26.05611111 16.55888889 0 293
"660" 1990-07-22 22 7 1990 1990 24.04944445 16.91388889 0 294
"661" 1990-07-23 23 7 1990 1990 23.09388889 17.34777778 0 295
"662" 1990-07-24 24 7 1990 1990 23.09388889 16.91388889 0 296
"663" 1990-07-25 25 7 1990 1990 23.61944445 14.547222224 0 297
"664" 1990-07-26 26 7 1990 1990 24.04944445 14.547222224 0 298
"665" 1990-07-27 27 7 1990 1990 24.04944445 14.547222224 0 299
"666" 1990-07-28 28 7 1990 1990 23.09388889 16.55888889 0 300
"667" 1990-07-29 29 7 1990 1990 23.09388889 16.55888889 0 301
"668" 1990-07-30 30 7 1990 1990 23.61944445 16.91388889 0 302
"669" 1990-07-31 31 7 1990 1990 24.575 16.125 0 303
"670" 1990-08-01 1 8 1990 1990 23.09388889 15.69111111 0 304
"671" 1990-08-02 2 8 1990 1990 23.61944445 16.55888889 0 305
"672" 1990-08-03 3 8 1990 1990 23.61944445 15.69111111 0 306
"673" 1990-08-04 4 8 1990 1990 22.66388889 14.547222224 0 307
"674" 1990-08-05 5 8 1990 1990 23.61944445 17.34777778 0 308
"675" 1990-08-06 6 8 1990 1990 24.575 16.91388889 0 309
"676" 1990-08-07 7 8 1990 1990 23.61944445 17.70277778 0 310
"677" 1990-08-08 8 8 1990 1990 24.575 17.34777778 0 311
"678" 1990-08-09 9 8 1990 1990 25.53055555 17.70277778 0 312
"679" 1990-08-10 10 8 1990 1990 23.09388889 17.70277778 0 313
"680" 1990-08-11 11 8 1990 1990 24.04944445 17.70277778 0 314
"681" 1990-08-12 12 8 1990 1990 25.10055555 17.70277778 0 315
"682" 1990-08-13 13 8 1990 1990 25.10055555 16.55888889 0 316
"683" 1990-08-14 14 8 1990 1990 24.04944445 18.09722222 0 317
"684" 1990-08-15 15 8 1990 1990 25.10055555 16.91388889 0 318
"685" 1990-08-16 16 8 1990 1990 25.53055555 14.547222224 0 319
"686" 1990-08-17 17 8 1990 1990 25.53055555 15.33611111 0 320
"687" 1990-08-18 18 8 1990 1990 25.10055555 17.70277778 0 321
"688" 1990-08-19 19 8 1990 1990 24.575 16.125 0 322
"689" 1990-08-20 20 8 1990 1990 24.575 14.902222224 0 323
"690" 1990-08-21 21 8 1990 1990 24.575 14.547222224 0 324
"691" 1990-08-22 22 8 1990 1990 25.10055555 14.902222224 0 325
"692" 1990-08-23 23 8 1990 1990 24.575 17.34777778 0 326
"693" 1990-08-24 24 8 1990 1990 23.61944445 16.55888889 0 327
"694" 1990-08-25 25 8 1990 1990 24.04944445 13.008888888 0 328
"695" 1990-08-26 26 8 1990 1990 24.04944445 13.363888888 0 329
"696" 1990-08-27 27 8 1990 1990 26.05611111 13.008888888 0 330
"697" 1990-08-28 28 8 1990 1990 26.48611111 13.008888888 0 331
"698" 1990-08-29 29 8 1990 1990 26.05611111 14.902222224 0 332
"699" 1990-08-30 30 8 1990 1990 27.91944445 16.55888889 0 333
"700" 1990-08-31 31 8 1990 1990 30.78611111 14.547222224 0 334
"701" 1990-09-01 1 9 1990 1990 26.48611111 15.69111111 0 335
"702" 1990-09-02 2 9 1990 1990 25.53055555 13.797777776 0 336
"703" 1990-09-03 3 9 1990 1990 24.575 13.797777776 0 337
"704" 1990-09-04 4 9 1990 1990 27.39388889 14.902222224 0 338
"705" 1990-09-05 5 9 1990 1990 28.34944445 14.152777776 0 339
"706" 1990-09-06 6 9 1990 1990 27.39388889 14.547222224 0 340
"707" 1990-09-07 7 9 1990 1990 27.39388889 15.33611111 0 341
"708" 1990-09-08 8 9 1990 1990 28.875 15.69111111 0 342
"709" 1990-09-09 9 9 1990 1990 29.40055555 14.547222224 0 343
"710" 1990-09-10 10 9 1990 1990 27.39388889 16.125 0 344
"711" 1990-09-11 11 9 1990 1990 26.05611111 13.363888888 0 345
"712" 1990-09-12 12 9 1990 1990 26.48611111 13.797777776 0 346
"713" 1990-09-13 13 9 1990 1990 25.10055555 14.902222224 0 347
"714" 1990-09-14 14 9 1990 1990 25.10055555 15.33611111 0 348
"715" 1990-09-15 15 9 1990 1990 25.53055555 12.575 0 349
"716" 1990-09-16 16 9 1990 1990 25.53055555 13.363888888 0 350
"717" 1990-09-17 17 9 1990 1990 23.61944445 13.797777776 0 351
"718" 1990-09-18 18 9 1990 1990 23.61944445 13.797777776 0 352
"719" 1990-09-19 19 9 1990 1990 23.61944445 13.797777776 0 353
"720" 1990-09-20 20 9 1990 1990 24.04944445 14.902222224 0 354
"721" 1990-09-21 21 9 1990 1990 23.61944445 16.55888889 0 355
"722" 1990-09-22 22 9 1990 1990 23.61944445 15.69111111 0 356
"723" 1990-09-23 23 9 1990 1990 23.09388889 15.33611111 0 357
"724" 1990-09-24 24 9 1990 1990 24.04944445 14.152777776 0 358
"725" 1990-09-25 25 9 1990 1990 25.53055555 13.363888888 0 359
"726" 1990-09-26 26 9 1990 1990 26.05611111 13.363888888 0 360
"727" 1990-09-27 27 9 1990 1990 26.48611111 13.797777776 0 361
"728" 1990-09-28 28 9 1990 1990 23.61944445 14.152777776 0 362
"729" 1990-09-29 29 9 1990 1990 23.61944445 14.547222224 0 363
"730" 1990-09-30 30 9 1990 1990 25.53055555 13.363888888 0 364
"731" 1990-10-01 1 10 1990 1991 25.53055555 16.125 0 1
"732" 1990-10-02 2 10 1990 1991 23.09388889 14.902222224 0 2
"733" 1990-10-03 3 10 1990 1991 23.09388889 13.008888888 0 3
"734" 1990-10-04 4 10 1990 1991 23.61944445 14.152777776 0 4
"735" 1990-10-05 5 10 1990 1991 23.09388889 14.152777776 0 5
